,author,description,publishedAt,source,title,url,urlToImage
2320,,Director of the National Economic Council under President Trump being treated for heart attack. #Tucker,2018-06-12T00:51:15Z,fox news,Trump: Larry Kudlow had heart attack,http://video.foxnews.com/v/5796385412001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796387140001_5796385412001-vs.jpg
2321,,Author and political commentator on how Trump's summit with North Korea leader Kim Jong Un is different from others. #Tucker,2018-06-12T00:49:37Z,fox news,Steyn: Kim-Trump meeting is 'upside down summit',http://video.foxnews.com/v/5796387724001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/12/640/360/694940094001_5796387138001_5796387724001-vs.jpg
2322,Fox News,"Larry Kudlow, the National Economic Council director, has been hospitalized after suffering a heart attack, President Trump said Tuesday from Singapore.",2018-06-12T00:42:47Z,fox news,"Larry Kudlow, National Economic Council director, hospitalized after suffering heart attack, Trump says",http://www.foxnews.com/politics/2018/06/11/larry-kudlow-national-economic-council-director-hospitalized-after-suffering-heart-attack-trump-says.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/politics/2018/06/11/larry-kudlow-national-economic-council-director-hospitalized-after-suffering-heart-attack-trump-says/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1528764415448.jpg?ve=1
2323,Mariah Haas,"Fox News Rose McGowan indicted on cocaine charges, says Harvey Weinstein may be behind it Fox News Rose McGowan was reportedly indicted by a grand jury on Monday for a January 2017 cocaine possession charge. However, the star thinks that Harvey Weinstein may …",2018-06-12T00:42:22Z,fox news,"Rose McGowan indicted on cocaine charges, says Harvey Weinstein may be behind it - Fox News",http://www.foxnews.com/entertainment/2018/06/11/rose-mcgowan-indicted-on-cocaine-charges-says-harvey-weinstein-may-be-behind-it.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/entertainment/2018/06/11/rose-mcgowan-indicted-on-cocaine-charges-says-harvey-weinstein-may-be-behind-it/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1528764002719.jpg?ve=1
2324,Gregg Re,"Fox News Trump 'can't win either way' with critics on North Korea, ex-national security official Michael Anton says Fox News President Trump's critics have made it clear they probably won't be happy regardless of what happens at his historic, imminent one-on-…",2018-06-12T00:31:48Z,fox news,"Trump 'can't win either way' with critics on North Korea, ex-national security official Michael Anton says - Fox News",http://www.foxnews.com/politics/2018/06/11/trump-cant-win-either-way-with-critics-on-north-korea-ex-national-security-official-michael-anton-says.html,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/0/0/694940094001_5796352820001_5796343622001-vs.jpg?ve=1
2325,Associated Press,Much attention will be on Kim Jong Un at his historic summit Tuesday with President Donald Trump.,2018-06-11T23:57:24Z,fox news,"Kim's summit entourage includes 4 women, elderly lieutenants",http://www.foxnews.com/world/2018/06/11/kims-summit-entourage-includes-4-women-elderly-lieutenants.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/11/kims-summit-entourage-includes-4-women-elderly-lieutenants/_jcr_content/par/featured-media/media-0.img.png/0/0/1528762208212.png?ve=1
2326,,"Former Chicago Police Superintendent Garry McCarthy joins 'The Story with Martha MacCallum' with insight from his campaign, and details behind the complicated relationship with his opponent.",2018-06-11T23:55:48Z,fox news,Top cop fired by Rahm Emanuel talks mayoral candidacy,http://video.foxnews.com/v/5796379508001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/640/360/694940094001_5796378093001_5796379508001-vs.jpg
2327,,"Garry McCarthy, the former Chicago police superintendent fired by Rahm Emanuel announced he will be running against him for mayor; Trace Gallager reports.",2018-06-11T23:46:10Z,fox news,Chicago mayoral race heating up,http://video.foxnews.com/v/5796371067001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/640/360/694940094001_5796375240001_5796371067001-vs.jpg
2328,Gregg Re,"Even the victims of ""vile and reprehensible"" crimes like domestic violence and gang-related attacks generally don't meet the tough legal standards required to obtain asylum in the United States, Attorney General Jeff Sessions told immigration judges Monday.",2018-06-11T23:43:27Z,fox news,"Sessions limits asylum claims, citing federal law, widespread fraud, 'unacceptable' backlog of cases",http://www.foxnews.com/politics/2018/06/11/sessions-limits-asylum-claims-citing-federal-law-widespread-fraud-unacceptable-backlog-cases.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/politics/2018/06/11/sessions-limits-asylum-claims-citing-federal-law-widespread-fraud-unacceptable-backlog-cases/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1528759683120.jpg?ve=1
2329,,"Former President Barack Obama is reportedly secretly meeting with 2020 Democratic presidential hopefuls, offering advice and guidance on the future of the party; reaction on 'The Story.'",2018-06-11T23:42:21Z,fox news,Report: Obama holding secret talks with 2020 candidates,http://video.foxnews.com/v/5796378198001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/640/360/694940094001_5796375237001_5796378198001-vs.jpg
2330,,President Trump is under fire over his handling of relationships with longtime U.S. allies since the G7 summit; reaction from 'The Next Revolution' host on 'The Story.',2018-06-11T23:28:40Z,fox news,"Steve Hilton on President Trump, PM Trudeau trade fight",http://video.foxnews.com/v/5796370153001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/640/360/694940094001_5796375183001_5796370153001-vs.jpg
2331,,"Canadian PM Trudeau waited until Air Force One left the G7 summit to 'talk tough' in regard to President Trump, fueling a reaction from Trump and the White House on Twitter; Kristin Fisher reports.",2018-06-11T23:26:34Z,fox news,Trade war of words with Canadian PM Trudeau,http://video.foxnews.com/v/5796370041001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/640/360/694940094001_5796367672001_5796370041001-vs.jpg
2332,,"Critics slam Singapore summit as 'ludicrous,' suggest Trump is 'similar' to Kim Jong Un; insight and analysis from Lt. Colonel Michael Waltz, David Morey, Michael Malice and Mary Anne Marsh on 'The Story.'",2018-06-11T23:22:40Z,fox news,Can Trump convince Kim Jong Un to give up his nukes?,http://video.foxnews.com/v/5796370033001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/11/640/360/694940094001_5796375164001_5796370033001-vs.jpg
